,global_id,created_at,updated_at,external_id,deleted_at,name,certificate_number,address1,address2,city,state_code,postal_code,country_code,phone,type,code,is_live,expired_at,suspended,Full_Address,main-address,Lat,Lon
1262,WAWA1.MMZ3,1/1/1900 00:00,1/5/2021 18:06,1755,,"LUCID AUBURN, 21+ CANNABIS, 21+ MARIJUANA",602464991,3310 AUBURN WAY N STE C\/D,,AUBURN,WA,980021800,US,2539732476,dispensary,R422194,TRUE,1/30/2021 16:00,FALSE,3310 AUBURN WAY N STE C\/D AUBURN,"3310, Auburn Way North, North Auburn, Auburn, King County, Washington, 98002, United States",47.3365478,-122.2214363
1264,WAWA1.MMZ5,1/1/1900 00:00,1/5/2021 18:06,1757,,FLOYDS,604388751,931 E JOHNS PRAIRIE RD,,SHELTON,WA,985841270,US,2067710350,dispensary,R430798,TRUE,1/30/2021 16:00,FALSE,931 E JOHNS PRAIRIE RD SHELTON,"931, East Johns Prairie Road, Shelton, Mason County, Washington, 98584, United States",47.24291383,-123.09908
1266,WAWA1.MMZ7,1/1/1900 00:00,1/5/2021 18:06,1759,,GIVING TREE,600644801,RETAIL TITLE CERTIFICATE,,KENT,WA,980320000,US,2067725773,dispensary,R414381,FALSE,12/30/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE KENT,,,
1269,WAWA1.MMZA,1/1/1900 00:00,1/5/2021 18:06,1764,,FILLABONG,603560121,3249 PERRY AVE STE B,SUITE B,BREMERTON,WA,983105371,US,3604432293,dispensary,R079720,TRUE,11/29/2021 16:00,FALSE,3249 PERRY AVE STE B BREMERTON,"3249, Perry Avenue, Bremerton, Kitsap County, Washington, 98310, United States",47.59343299,-122.6132365
1270,WAWA1.MMZB,1/1/1900 00:00,1/5/2021 18:06,1764,,FILLABONG,603560121,2839 NW KITSAP PL STE A,,SILVERDALE,WA,983839447,US,3606980353,dispensary,R415211,TRUE,11/29/2021 16:00,FALSE,2839 NW KITSAP PL STE A SILVERDALE,"2839, Northwest Kitsap Place, Silverdale, Kitsap County, Washington, 98383, United States",47.65645878,-122.6871263
1271,WAWA1.MMZC,1/1/1900 00:00,1/5/2021 18:06,1765,,TOP CAT ENTERPRISES,603356024,RETAIL TITLE CERTIFICATE,BLDG B,MARYSVILLE,WA,982717808,US,2534489170,dispensary,R414513,FALSE,12/30/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE MARYSVILLE,,,
1274,WAWA1.MMZF,1/1/1900 00:00,1/5/2021 18:06,1768,,QUEEN ANNE CANNABIS CO,603336447,312 W REPUBLICAN ST,,SEATTLE,WA,981194009,US,2064201042,dispensary,R413479,FALSE,9/29/2018 17:00,TRUE,312 W REPUBLICAN ST SEATTLE,"312, West Republican Street, Uptown, Belltown, Seattle, King County, Washington, 98119, United States",47.6234116,-122.3611629
1276,WAWA1.MMZH,1/1/1900 00:00,1/5/2021 18:06,1771,,THE HERBAL GARDENS,603358847,1105 RIVER ROAD,,PUYALLUP,WA,983710000,US,2533530740,dispensary,R414962,FALSE,12/30/2018 16:00,TRUE,1105 RIVER ROAD PUYALLUP,"1105, River Road, River Road Plaza, Puyallup, Pierce County, Washington, 98371, United States",47.20254414,-122.3084653
1280,WAWA1.MMZL,1/1/1900 00:00,1/5/2021 18:06,1776,,CANNA WEST SEATTLE,603359598,5440 CALIFORNIA AVE SW,,SEATTLE,WA,981361513,US,2066969240,dispensary,R420666,TRUE,12/30/2021 16:00,FALSE,5440 CALIFORNIA AVE SW SEATTLE,"Canna West Seattle, 5440, California Avenue Southwest, Morgan Junction, West Seattle, Seattle, King County, Washington, 98136, United States",47.55266025,-122.3866385
1281,WAWA1.MMZM,1/1/1900 00:00,1/5/2021 18:06,1778,,DOCKSIDE CANNABIS,603569222,8401 AURORA AVE N STE E1,,SEATTLE,WA,981034332,US,2065564067,dispensary,R430807,TRUE,12/30/2020 16:00,FALSE,8401 AURORA AVE N STE E1 SEATTLE,"8401, Aurora Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States",47.6902036,-122.3449799
1282,WAWA1.MMZN,1/1/1900 00:00,1/5/2021 18:06,1779,,GREENSIDE RECREATIONAL,603088405,9804 LAKE CITY WAY NE STE A,,SEATTLE,WA,981250000,US,2063803129,dispensary,R414298,FALSE,2/28/2020 16:00,TRUE,9804 LAKE CITY WAY NE STE A SEATTLE,"9804, Lake City Way Northeast, Victory Heights, Seattle, King County, Washington, 98115, United States",47.70040145,-122.3028821
1283,WAWA1.MMZO,1/1/1900 00:00,1/5/2021 18:06,1780,,AMERICAN MARY CANNABIS 21+,603147863,5300 17TH AVE NW STE A,STE A,SEATTLE,WA,981073815,US,3038295712,dispensary,R420292,TRUE,9/29/2021 17:00,FALSE,5300 17TH AVE NW STE A SEATTLE,"5300, 17th Avenue Northwest, Ballard, Seattle, King County, Washington, 98107, United States",47.6673815,-122.3786358
1284,WAWA1.MMZP,1/1/1900 00:00,1/5/2021 18:06,1780,,"WASHINGTON O G, LLC",603147863,2114 WESTERN AVE STE B,,SEATTLE,WA,981210000,US,3038295712,dispensary,R431327,TRUE,9/29/2021 17:00,FALSE,2114 WESTERN AVE STE B SEATTLE,"2114, Western Avenue, Pike Place Market Area, Belltown, Seattle, King County, Washington, 98121, United States",47.6116277,-122.3450837
1287,WAWA1.MMZS,1/1/1900 00:00,1/5/2021 18:06,1783,,DOCKSIDE CANNABIS,603569281,4601 LEARY WAY NW,,SEATTLE,WA,981074544,US,2068068742,dispensary,R424463,TRUE,12/30/2021 16:00,FALSE,4601 LEARY WAY NW SEATTLE,"Dockside Cannabis, 4601, Leary Way Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States",47.66237155,-122.3683439
1291,WAWA1.MMZW,1/1/1900 00:00,1/5/2021 18:06,1787,,BUD BARN,604337480,6725 MARTIN WAY E,,OLYMPIA,WA,985165541,US,3605150258,dispensary,R421335,TRUE,9/29/2021 17:00,FALSE,6725 MARTIN WAY E OLYMPIA,"Martin Way East, Olympia, Thurston County, Washington, 98506-5049, United States",47.0477825,-122.8360762
1292,WAWA1.MMZX,1/1/1900 00:00,1/5/2021 18:06,1787,,BUD BARN,604337480,10619 VANCIL RD SE,STE A,YELM,WA,985979504,US,3609601220,dispensary,R428005,TRUE,9/29/2021 17:00,FALSE,10619 VANCIL RD SE YELM,"10619, Vancil Road Southeast, Five Corners, Yelm, Thurston County, Washington, 98597, United States",46.93461876,-122.5955349
1293,WAWA1.MMZY,1/1/1900 00:00,1/5/2021 18:06,1787,,THC OF OLYMPIA,604350534,3203 MARTIN WAY E STE D,,OLYMPIA,WA,985064951,US,3605281719,dispensary,R421069,TRUE,11/29/2021 16:00,FALSE,3203 MARTIN WAY E STE D OLYMPIA,"Martin Way East, Olympia, Thurston County, Washington, 98506-5049, United States",47.0477825,-122.8360762
1294,WAWA1.MMZZ,1/1/1900 00:00,1/5/2021 18:06,1788,,UNCLE IKE'S,604598096,501 15TH AVE E,,SEATTLE,WA,981120000,US,2064203784,dispensary,R421141,TRUE,4/29/2021 17:00,FALSE,501 15TH AVE E SEATTLE,"Uncle Ike's, 501, 15th Avenue East, Capitol Hill, Seattle, King County, Washington, 98112, United States",47.6232134,-122.312832
1296,WAWA1.MM101,1/1/1900 00:00,1/5/2021 18:06,1793,,FWEEDOM CANNABIS,603357518,21911 64TH AVE W   STE D,STE D,MOUNTLAKE TERRACE,WA,980430000,US,4259540640,dispensary,R415031,TRUE,12/30/2021 16:00,FALSE,21911 64TH AVE W   STE D MOUNTLAKE TERRACE,"21911, 64th Avenue West, Mountlake Terrace, Snohomish County, Washington, 98043, United States",47.80050791,-122.3190593
1297,WAWA1.MM102,1/1/1900 00:00,1/5/2021 18:06,1793,,CANNAZONE,603354800,17903 STATE ROUTE 536,,MOUNT VERNON,WA,982733269,US,8602092288,dispensary,R422000,TRUE,12/30/2021 16:00,FALSE,17903 STATE ROUTE 536 MOUNT VERNON,"Memorial Highway, Mount Vernon, Skagit County, Washington, 29273, United States",48.4296349,-122.365633
1301,WAWA1.MM106,1/1/1900 00:00,1/5/2021 18:06,1797,,A & J MANAGEMENT GROUP,603294569,234 DIVISION ST NW STE B,,OLYMPIA,WA,985024916,US,5055507710,dispensary,R421491,TRUE,4/29/2021 17:00,FALSE,234 DIVISION ST NW STE B OLYMPIA,"234, Division Street Northwest, Olympia, Thurston County, Washington, 98502, United States",47.04652849,-122.9257382
1302,WAWA1.MM107,1/1/1900 00:00,1/5/2021 18:06,1797,,GYPSY GREEN,603294569,1570 N NATIONAL AVE STE 105,,CHEHALIS,WA,985322215,US,5055507710,dispensary,R421900,TRUE,4/29/2021 17:00,FALSE,1570 N NATIONAL AVE STE 105 CHEHALIS,"1570, North National Avenue, Chehalis, Lewis County, Washington, 98532, United States",46.67555267,-122.9679294
1304,WAWA1.MM109,1/1/1900 00:00,1/5/2021 18:06,1799,,GREENHAND,603219430,2424 N MONROE STREET,,SPOKANE,WA,992053349,US,2067357072,dispensary,R420898,TRUE,6/29/2021 17:00,FALSE,2424 N MONROE STREET SPOKANE,"2424, North Monroe Street, Emerson, Spokane, Spokane County, Washington, 99205, United States",47.67964469,-117.4265371
1305,WAWA1.MM10A,1/1/1900 00:00,1/5/2021 18:06,1799,,GREEN ROOM OH INC.,604162796,1640 NE GOLDIE ST STE B,STE B,OAK HARBOR,WA,982774835,US,2065048629,dispensary,R422103,TRUE,8/30/2021 17:00,FALSE,1640 NE GOLDIE ST STE B OAK HARBOR,"Northeast Goldie Street, Oak Harbor, Island County, Washington, 97277, United States",48.3112211,-122.6443639
1306,WAWA1.MM10B,1/1/1900 00:00,1/5/2021 18:06,1804,,DANK'S WONDER EMPORIUM,603350069,RETAIL TITLE CERTIFICATE,,CENTRALIA,WA,985313338,US,3234543767,dispensary,R412485,FALSE,3/30/2020 17:00,TRUE,RETAIL TITLE CERTIFICATE CENTRALIA,,,
1307,WAWA1.MM10C,1/1/1900 00:00,1/5/2021 18:06,1804,,DANK'S WONDER EMPORIUM,603350069,203 KINWOOD ST SE,STE A,LACEY,WA,985031445,US,3609158468,dispensary,R430691,TRUE,3/30/2021 17:00,FALSE,203 KINWOOD ST SE LACEY,"203, Kinwood Road Southeast, Lacey, Thurston County, Washington, 98503, United States",47.05017301,-122.791419
1311,WAWA1.MM10G,1/1/1900 00:00,1/5/2021 18:06,1810,,SEATTLE TREES COLLECTIVE,603352327,10532 GREENWOOD AVE N,,SEATTLE,WA,981338721,US,2062574407,dispensary,R413519,TRUE,11/29/2021 16:00,FALSE,10532 GREENWOOD AVE N SEATTLE,"Trees Pot Shop, 10532, Greenwood Avenue North, Seattle, King County, Washington, 98133, United States",47.7060743,-122.3551407
1313,WAWA1.MM10I,1/1/1900 00:00,1/5/2021 18:06,1812,,LUX POT SHOP,604408135,4465 FREMONT AVE N,,SEATTLE,WA,981037225,US,2067193162,dispensary,R420819,TRUE,3/30/2021 17:00,FALSE,4465 FREMONT AVE N SEATTLE,"Lux Pot Shop Fremont, 4465, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States",47.6612997,-122.3502889
1314,WAWA1.MM10J,1/1/1900 00:00,1/5/2021 18:06,1814,,YAKIMA WEED CO,604162056,1606 FRUITVALE BLVD,,YAKIMA,WA,989021237,US,2066826644,dispensary,R353928,TRUE,8/30/2021 17:00,FALSE,1606 FRUITVALE BLVD YAKIMA,"1606, Fruitvale Boulevard, Fruitvale, Yakima, Yakima County, Washington, 98902, United States",46.61248946,-120.5306898
1315,WAWA1.MM10K,1/1/1900 00:00,1/5/2021 18:06,1814,,"MOUNT BAKER RETAIL PARTNERS, LLC",603356892,12539 E MARGINAL WAY S STE C,,TUKWILA,WA,981682560,US,2068182083,dispensary,R422981,TRUE,12/30/2020 16:00,FALSE,12539 E MARGINAL WAY S STE C TUKWILA,"12539, East Marginal Way South, Allentown, Tukwila, King County, Washington, 98168, United States",47.4902607,-122.2848561
1316,WAWA1.MM10L,1/1/1900 00:00,1/5/2021 18:06,1814,,"MOUNT BAKER RETAIL PARTNERS, LLC",603356892,1209 HWY 281 SPUR SUITE K,,QUINCY,WA,988489510,US,4257530673,dispensary,R422361,TRUE,12/30/2020 16:00,FALSE,1209 HWY 281 SPUR SUITE K QUINCY,,,
1317,WAWA1.MM10M,1/1/1900 00:00,1/5/2021 18:06,1815,,THE HERBAL GARDENS,603326049,4803 CENTER STREET STE A,,TACOMA,WA,984092319,US,2532725265,dispensary,R423634,TRUE,8/30/2021 17:00,FALSE,4803 CENTER STREET STE A TACOMA,"4803, Center Street, Fircrest, Pierce County, Washington, 98409, United States",47.2347183,-122.5017447
1318,WAWA1.MM10N,1/1/1900 00:00,7/12/2019 18:33,1816,,THE GREEN DOOR SEATTLE                       ,603179343,828 RAINIER AVE S             ,,SEATTLE                 ,WA,981993245,US,2065510403,dispensary,R414425,TRUE,2/28/2020 16:00,FALSE,828 RAINIER AVE S              SEATTLE                 ,"Altercare, 828, Rainier Avenue South, Little Saigon, Central District, Seattle, King County, Washington, 98144, United States",47.59496975,-122.3103141
1319,WAWA1.MM10O,1/1/1900 00:00,1/5/2021 18:06,1817,,THE GREENHOUSE GROUP LLC,603358312,RETAIL TITLE CERTIFICATE,STE C,RENTON,WA,980575321,US,2063952036,dispensary,R420407,FALSE,12/30/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE RENTON,,,
1320,WAWA1.MM10P,1/1/1900 00:00,1/5/2021 18:06,1817,,THE GREENHOUSE,603358312,400 OLYMPIA AVE NE STE A1,STE B,RENTON,WA,980563900,US,7328016300,dispensary,R430622,TRUE,12/30/2021 16:00,FALSE,400 OLYMPIA AVE NE STE A1 RENTON,,,
1323,WAWA1.MM10S,1/1/1900 00:00,10/4/2018 03:12,wa add,,THE BAKEREE                                  ,603616112,10326 AURORA AVE N,,SEATTLE                 ,WA,981223044,US,0,dispensary,ROLD848,TRUE,5/30/2019 17:00,TRUE,10326 AURORA AVE N SEATTLE                 ,"10326, Aurora Avenue North, Seattle, King County, Washington, 98133, United States",47.7040911,-122.34434
1324,WAWA1.MM10T,1/1/1900 00:00,1/5/2021 18:06,1824,,THE BAKEREE,603558252,74 S LUCILE ST  STE 102,,SEATTLE,WA,981342444,US,2066590574,dispensary,R421261,TRUE,11/29/2021 16:00,FALSE,74 S LUCILE ST  STE 102 SEATTLE,"74, South Lucile Street, Georgetown, Seattle, King County, Washington, 98134, United States",47.5535838,-122.335683
1325,WAWA1.MM10U,1/1/1900 00:00,1/5/2021 18:06,1825,,HOMEGROWN NORTHWEST,603560253,3230 1ST AVE S,,SEATTLE,WA,981341818,US,2062255555,dispensary,R429000,TRUE,11/29/2021 16:00,FALSE,3230 1ST AVE S SEATTLE,"3230, 1st Avenue South, Seattle, King County, Washington, 98134, United States",47.57459,-122.3338967
1328,WAWA1.MM10X,1/1/1900 00:00,1/5/2021 18:06,1832,,KARMA CANNABIS,603553753,131 RIVER RD   STE A,,SEQUIM,WA,983829804,US,3604606641,dispensary,R421168,TRUE,10/30/2021 17:00,FALSE,131 RIVER RD   STE A SEQUIM,"131, River Road, Sequim, Clallam County, Washington, 98382, United States",48.0771898,-123.1347379
1331,WAWA1.MM110,1/1/1900 00:00,1/5/2021 18:06,1835,,THE REEF,604106653,1525 E OLIVE WAY STE B,,SEATTLE,WA,981222129,US,2067556345,dispensary,R426562,TRUE,3/30/2021 17:00,FALSE,1525 E OLIVE WAY STE B SEATTLE,"The Reef Cannabis, 1525, East Olive Way, First Hill, Seattle, King County, Washington, 98191, United States",47.6183386,-122.3255615
1332,WAWA1.MM111,1/1/1900 00:00,1/5/2021 18:06,1836,,THE JOINT,603587991,9574 OLD HWY 99 NORTH RD STE B,,BURLINGTON,WA,982336811,US,3607550755,dispensary,R420801,TRUE,2/27/2021 16:00,FALSE,9574 OLD HWY 99 NORTH RD STE B BURLINGTON,,,
1333,WAWA1.MM112,1/1/1900 00:00,1/5/2021 18:06,1836,,STARBUDS,604033975,145 SAMISH WAY,,BELLINGHAM,WA,982256033,US,3606710111,dispensary,R429453,TRUE,9/29/2021 17:00,FALSE,145 SAMISH WAY BELLINGHAM,"Samish Way, Bellingham, Whatcom County, Washington, 98225-8225, United States",48.730186,-122.46985
1334,WAWA1.MM113,1/1/1900 00:00,1/5/2021 18:06,1837,,MR. O.G.,604136662,9823 15TH AVE SW UNIT D1,UNIT D1,SEATTLE,WA,981062847,US,2066128710,dispensary,R417949,TRUE,6/29/2021 17:00,FALSE,9823 15TH AVE SW UNIT D1 SEATTLE,,,
1335,WAWA1.MM114,1/1/1900 00:00,1/5/2021 18:06,1837,,ORIGINS CANNABIS,603562439,RETAIL TITLE CERTIFICATE,STE B,MONROE,WA,982721938,US,2535072167,dispensary,R421432,FALSE,11/29/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE MONROE,,,
1336,WAWA1.MM115,1/1/1900 00:00,1/5/2021 18:06,1837,,ORIGINS CANNABIS,603562439,4800 40TH AVE SW STE B,STE B,SEATTLE,WA,981164506,US,2535072167,dispensary,R423402,TRUE,11/29/2021 16:00,FALSE,4800 40TH AVE SW STE B SEATTLE,"4800, 40th Avenue Southwest, Morgan Junction, West Seattle, Seattle, King County, Washington, 98116, United States",47.5590117,-122.3825395
1337,WAWA1.MM116,1/1/1900 00:00,1/5/2021 18:06,1838,,NORTHWEST CANNABIS CONNECTION,603228404,11522 CANYON RD E,,PUYALLUP,WA,983734360,US,2532920444,dispensary,R423492,TRUE,8/30/2021 17:00,FALSE,11522 CANYON RD E PUYALLUP,,47.18538,-122.2929
1338,WAWA1.MM117,1/1/1900 00:00,1/5/2021 18:06,1839,,HAPPY TREES,603352016,407 E 1ST ST,,CLE ELUM,WA,989221255,US,2532262135,dispensary,R424273,TRUE,11/29/2021 16:00,FALSE,407 E 1ST ST CLE ELUM,"407, East 1st Street, Cle Elum, Kittitas County, Washington, 98922, United States",47.19428315,-120.9330938
1341,WAWA1.MM11A,1/1/1900 00:00,1/5/2021 18:06,1844,,VELA,603359368,1944 1ST AVE S #100,,SEATTLE,WA,981341406,US,2069728500,dispensary,R415534,FALSE,12/30/2019 16:00,TRUE,1944 1ST AVE S #100 SEATTLE,"1944, 1st Avenue South, International District/Chinatown, Seattle, King County, Washington, 98134, United States",47.5847045,-122.3336199
1343,WAWA1.MM11C,1/1/1900 00:00,1/5/2021 18:06,1846,,GREENWORKS N.W.,601995789,315 N 105TH ST,,SEATTLE,WA,981330000,US,2064925132,dispensary,R413428,TRUE,11/29/2021 16:00,FALSE,315 N 105TH ST SEATTLE,"Greenworks Cannabis, 315, North 105th Street, Seattle, King County, Washington, 98133, United States",47.704882,-122.3546844
1344,WAWA1.MM11D,1/1/1900 00:00,1/5/2021 18:06,1847,,SATORI FREMONT,603551275,316 N 36TH ST STE B,,SEATTLE,WA,981038953,US,5099947051,dispensary,R421708,TRUE,11/29/2021 16:00,FALSE,316 N 36TH ST STE B SEATTLE,"Satori Fremont, 316, North 36th Street, Fremont, Seattle, King County, Washington, 98103, United States",47.6524507,-122.3547339
1345,WAWA1.MM11E,1/1/1900 00:00,1/5/2021 18:06,1849,,HERBAL LEGENDS,602945536,2118 JAMES ST,,BELLINGHAM,WA,982254140,US,3605941738,dispensary,R413702,FALSE,8/30/2018 17:00,TRUE,2118 JAMES ST BELLINGHAM,"2118, James Street, Bellingham, Whatcom County, Washington, 98225, United States",48.75808135,-122.4647964
1346,WAWA1.MM11F,1/1/1900 00:00,1/5/2021 18:06,1849,,HERBAL LEGENDS CANNABIS,602945536,7217 212TH ST SW,,EDMONDS,WA,980267735,US,3605941738,dispensary,R420477,TRUE,8/30/2021 17:00,FALSE,7217 212TH ST SW EDMONDS,"7217, 212th Street Southwest, Edmonds, Snohomish County, Washington, 98026, United States",47.80696452,-122.3305349
1347,WAWA1.MM11G,1/1/1900 00:00,1/5/2021 18:06,1849,,HERBAL LEGENDS CANNABIS,602945536,2714 HENSON RD STE B,,MOUNT VERNON,WA,982730000,US,3607783904,dispensary,R422978,TRUE,8/30/2021 17:00,FALSE,2714 HENSON RD STE B MOUNT VERNON,"2714, Henson Road, Mount Vernon, Skagit County, Washington, 98273, United States",48.39992375,-122.3323667
1350,WAWA1.MM11J,1/1/1900 00:00,1/5/2021 18:06,1852,,CANNABIS PROVISIONS INC.,603237759,938 N 200TH ST STE C,,SHORELINE,WA,981333149,US,2066295235,dispensary,R425585,TRUE,9/29/2021 17:00,FALSE,938 N 200TH ST STE C SHORELINE,"938, Northwest 200th Street, Shoreline, King County, Washington, 98177, United States",47.77428933,-122.3679427
1351,WAWA1.MM11K,1/1/1900 00:00,1/5/2021 18:06,1854,,THE VAULT CANNABIS,603355398,1323 E PIONEER HWY,,STANWOOD,WA,982920000,US,4252488559,dispensary,R088920,TRUE,12/30/2021 16:00,FALSE,1323 E PIONEER HWY STANWOOD,,,
1352,WAWA1.MM11L,1/1/1900 00:00,1/5/2021 18:06,1856,,YOGAS GREEN TIKI OF BELLINGHAM,604095193,RETAIL TITLE CERTIFICATE,STE 102,BATTLE GROUND,WA,986045227,US,3607101577,dispensary,R422443,FALSE,3/30/2020 17:00,TRUE,RETAIL TITLE CERTIFICATE BATTLE GROUND,,,
1353,WAWA1.MM11M,1/1/1900 00:00,1/5/2021 18:06,1856,,GREEN TIKI CANNABIS,604096654,8208 NE STATE HIGHWAY 104,STE 101,KINGSTON,WA,983460000,US,3607101577,dispensary,R081400,TRUE,3/30/2021 17:00,FALSE,8208 NE STATE HIGHWAY 104 KINGSTON,"8208, Northeast State Highway 104, Kingston, Kitsap County, Washington, 98346, United States",47.80965043,-122.5395864
1354,WAWA1.MM11N,1/1/1900 00:00,1/5/2021 18:06,1857,,KUSHMART SOUTH EVERETT,603553977,13220 HWY 99 S,,EVERETT,WA,982045424,US,4255820088,dispensary,R416102,TRUE,10/30/2021 17:00,FALSE,13220 HWY 99 S EVERETT,"State Highway 99, Cascade View, Everett, Snohomish County, Washington, 98203, United States",47.9149366,-122.2109921
1355,WAWA1.MM11O,1/1/1900 00:00,1/5/2021 18:06,1858,,GREEN LADY EVERETT,603564479,14221 LAKE RD,,LYNNWOOD,WA,980871710,US,5098697574,dispensary,R421667,TRUE,12/30/2021 16:00,FALSE,14221 LAKE RD LYNNWOOD,,,
1356,WAWA1.MM11P,1/1/1900 00:00,1/5/2021 18:06,1858,,"GREEN LADY WESTSIDE, INC.",603564479,2405 HARRISON AVE NW STE 201,,OLYMPIA,WA,985024592,US,5098697475,dispensary,R416540,TRUE,12/30/2021 16:00,FALSE,2405 HARRISON AVE NW STE 201 OLYMPIA,"Green Lady Westside, 2405, Harrison Avenue Northwest, Olympia, Thurston County, Washington, 98502, United States",47.0459412,-122.931049
1358,WAWA1.MM11R,1/1/1900 00:00,1/5/2021 18:06,1861,,THE JOINT,603302553,14325 1ST AVE S STE 101,STE B.,BURIEN,WA,981683418,US,2062255555,dispensary,R420389,TRUE,5/30/2021 17:00,FALSE,14325 1ST AVE S STE 101 BURIEN,"14325, 1st Avenue South, Highline, Burien, King County, Washington, 98168, United States",47.4743406,-122.3342052
1359,WAWA1.MM11S,1/1/1900 00:00,1/5/2021 18:06,1862,,KITSAP CANNABIS 2,603560955,1762 VILLAGE LN SE,,PORT ORCHARD,WA,983662644,US,3608658092,dispensary,R421359,TRUE,11/29/2021 16:00,FALSE,1762 VILLAGE LN SE PORT ORCHARD,"The Orchard, Briardale Road, Willaston Mills, Ellesmere Port, Willaston, Cheshire West and Chester, North West England, England, CH64 1TD, United Kingdom",53.2948696,-3.003175786
1361,WAWA1.MM11U,1/1/1900 00:00,1/5/2021 18:06,wa add,,MODERN CREATIONS LLC,603357365,10825 MYERS WAY S STE 200,,SEATTLE,WA,981681367,USA,2063355857,dispensary,R422951,TRUE,12/30/2020 16:00,FALSE,10825 MYERS WAY S STE 200 SEATTLE,"Myers Way South, Seattle, King County, Washington, 98146-3127, United States",47.5130718,-122.3297958
1363,WAWA1.MM11W,1/1/1900 00:00,1/5/2021 18:06,1870,,MARLEY 420,603064439,16204 SE 272ND ST  STE 1,STE 1,COVINGTON,WA,980428213,US,2067147733,dispensary,R420889,TRUE,2/27/2022 16:00,FALSE,16204 SE 272ND ST  STE 1 COVINGTON,"Marley 420, 16204, Southeast 272nd Street, Covington, King County, Washington, 98042, United States",47.3584731,-122.1254869
1364,WAWA1.MM11X,1/1/1900 00:00,1/5/2021 18:06,1880,,FORBIDDEN CANNABIS CLUB,603423202,21509 HWY 410 STE 1,,BONNEY LAKE,WA,983910000,US,2532241442,dispensary,R426808,TRUE,7/30/2021 17:00,FALSE,21509 HWY 410 STE 1 BONNEY LAKE,"Bonney Lake Arco, Elhi Hill Road, Cedar View, Bonney Lake, Pierce County, Washington, 98321, United States",47.1676477,-122.15253
1365,WAWA1.MM11Y,1/1/1900 00:00,1/5/2021 18:06,1881,,EVERGREEN MARKET - SOUTH RENTON,604005932,4242 E VALLEY RD,,RENTON,WA,980574903,US,4253188898,dispensary,R424747,TRUE,6/29/2021 17:00,FALSE,4242 E VALLEY RD RENTON,"4242, East Valley Road, Renton, King County, Washington, 98057, United States",47.4414053,-122.2187783
1366,WAWA1.MM11Z,1/1/1900 00:00,1/5/2021 18:06,1882,,420 CAPITOL,603534069,5980 CAPITOL BLVD SE,,TUMWATER,WA,985015274,US,3604026368,dispensary,R424848,TRUE,8/30/2021 17:00,FALSE,5980 CAPITOL BLVD SE TUMWATER,"Capitol and Tumwater Blvd [nb], Capitol Boulevard South, Tumwater, Thurston County, Washington, 98501-5414, United States",46.984818,-122.906647
1369,WAWA1.MM122,1/1/1900 00:00,1/5/2021 18:06,1901,,NATURES RECREATIONAL CENTER,604129619,3833 PACIFIC AVE STE 3-C,,TACOMA,WA,984187897,US,2535721500,dispensary,R421562,TRUE,7/30/2021 17:00,FALSE,3833 PACIFIC AVE STE 3-C TACOMA,"Papa Murphy's Take 'N' Bake Pizza, 3833, Pacific Avenue, Tacoma, Pierce County, Washington, 98418, United States",47.2218174,-122.4334525
1370,WAWA1.MM123,1/1/1900 00:00,1/5/2021 18:06,1901,,CANNABIS 21,603356514,428 10TH ST,,HOQUIAM,WA,985500000,US,3606379282,dispensary,R353993,TRUE,12/30/2021 16:00,FALSE,428 10TH ST HOQUIAM,"428, 10th Street, Hoquiam, Grays Harbor County, Washington, 98550, United States",46.97464371,-123.8834144
1371,WAWA1.MM124,1/1/1900 00:00,1/5/2021 18:06,1901,,FREEDOM MARKET ILWACO,604052369,133 HOWERTON AVE SE STE B,STE B,ILWACO,WA,986249088,US,3607036090,dispensary,R421757,TRUE,10/30/2021 17:00,FALSE,133 HOWERTON AVE SE STE B ILWACO,"133, Howerton Avenue, Ilwaco, Pacific County, Washington, 98624, United States",46.30593926,-124.0400084
